gene_ref	gene_id	gene_name	condition_1	condition_2	isoformUpregulated	isoformDownregulated	iso_ref_up	iso_ref_down	featureCompared	isoformsDifferent	switchConsequence	isoPair	cell_line_comparison	featureCompared2
geneComp_00070200	ENSG00000127554.13	GFER	intrinsically_resistant	sensitive	ENST00000565658.1	ENST00000248114.7	isoComp_00390835	isoComp_00390833	3_utr_seq_similarity	True	3UTR is shorter	ENST00000565658.1 ENST00000248114.7	T98G vs. 42MGBA	Alternative 3' UTR Seq
geneComp_00070270	ENSG00000128309.17	MPST	intrinsically_resistant	sensitive	ENST00000429360.6	ENST00000401419.7	isoComp_00391518	isoComp_00391515	tss	True	Tss more downstream	ENST00000429360.6 ENST00000401419.7	T98G vs. 42MGBA	Alternative TSS
geneComp_00070270	ENSG00000128309.17	MPST	intrinsically_resistant	sensitive	ENST00000429360.6	ENST00000401419.7	isoComp_00391518	isoComp_00391515	intron_structure	True		ENST00000429360.6 ENST00000401419.7	T98G vs. 42MGBA	Intron Structure
geneComp_00070270	ENSG00000128309.17	MPST	intrinsically_resistant	sensitive	ENST00000429360.6	ENST00000401419.7	isoComp_00391518	isoComp_00391515	intron_retention	True	Intron retention gain	ENST00000429360.6 ENST00000401419.7	T98G vs. 42MGBA	Intron Retention
geneComp_00070270	ENSG00000128309.17	MPST	intrinsically_resistant	sensitive	ENST00000429360.6	ENST00000401419.7	isoComp_00391518	isoComp_00391515	5_utr_seq_similarity	True	5UTR is shorter	ENST00000429360.6 ENST00000401419.7	T98G vs. 42MGBA	Alternative 5' UTR Seq
geneComp_00070352	ENSG00000129055.13	ANAPC13	intrinsically_resistant	sensitive	ENST00000510994.5	ENST00000354910.10	isoComp_00392250	isoComp_00392248	intron_structure	True		ENST00000510994.5 ENST00000354910.10	T98G vs. 42MGBA	Intron Structure
geneComp_00070352	ENSG00000129055.13	ANAPC13	intrinsically_resistant	sensitive	ENST00000510994.5	ENST00000354910.10	isoComp_00392250	isoComp_00392248	5_utr_seq_similarity	True	5UTR is shorter	ENST00000510994.5 ENST00000354910.10	T98G vs. 42MGBA	Alternative 5' UTR Seq
geneComp_00070352	ENSG00000129055.13	ANAPC13	intrinsically_resistant	sensitive	ENST00000510994.5	ENST00000354910.10	isoComp_00392250	isoComp_00392248	3_utr_seq_similarity	True	3UTR is longer	ENST00000510994.5 ENST00000354910.10	T98G vs. 42MGBA	Alternative 3' UTR Seq
geneComp_00070387	ENSG00000129355.7	CDKN2D	intrinsically_resistant	sensitive	ENST00000335766.2	ENST00000393599.3	isoComp_00392625	isoComp_00392626	tts	True	Tts more downstream	ENST00000335766.2 ENST00000393599.3	T98G vs. 42MGBA	Alternative TTS
geneComp_00070387	ENSG00000129355.7	CDKN2D	intrinsically_resistant	sensitive	ENST00000335766.2	ENST00000393599.3	isoComp_00392625	isoComp_00392626	exon_number	True	Exon gain	ENST00000335766.2 ENST00000393599.3	T98G vs. 42MGBA	Exon Number
geneComp_00070387	ENSG00000129355.7	CDKN2D	intrinsically_resistant	sensitive	ENST00000335766.2	ENST00000393599.3	isoComp_00392625	isoComp_00392626	intron_retention	True	Intron retention loss	ENST00000335766.2 ENST00000393599.3	T98G vs. 42MGBA	Intron Retention
geneComp_00070387	ENSG00000129355.7	CDKN2D	intrinsically_resistant	sensitive	ENST00000335766.2	ENST00000393599.3	isoComp_00392625	isoComp_00392626	5_utr_seq_similarity	True	5UTR is shorter	ENST00000335766.2 ENST00000393599.3	T98G vs. 42MGBA	Alternative 5' UTR Seq
geneComp_00070387	ENSG00000129355.7	CDKN2D	intrinsically_resistant	sensitive	ENST00000335766.2	ENST00000393599.3	isoComp_00392625	isoComp_00392626	3_utr_seq_similarity	True	3UTR is shorter	ENST00000335766.2 ENST00000393599.3	T98G vs. 42MGBA	Alternative 3' UTR Seq
geneComp_00070520	ENSG00000130558.20	OLFM1	intrinsically_resistant	sensitive	ENST00000277415.15	ENST00000371793.8	isoComp_00393650	isoComp_00393651	tss	True	Tss more upstream	ENST00000277415.15 ENST00000371793.8	T98G vs. 42MGBA	Alternative TSS
geneComp_00070520	ENSG00000130558.20	OLFM1	intrinsically_resistant	sensitive	ENST00000277415.15	ENST00000371793.8	isoComp_00393650	isoComp_00393651	tts	True	Tts more downstream	ENST00000277415.15 ENST00000371793.8	T98G vs. 42MGBA	Alternative TTS
geneComp_00070520	ENSG00000130558.20	OLFM1	intrinsically_resistant	sensitive	ENST00000277415.15	ENST00000371793.8	isoComp_00393650	isoComp_00393651	intron_structure	True		ENST00000277415.15 ENST00000371793.8	T98G vs. 42MGBA	Intron Structure
geneComp_00070520	ENSG00000130558.20	OLFM1	intrinsically_resistant	sensitive	ENST00000277415.15	ENST00000371793.8	isoComp_00393650	isoComp_00393651	last_exon	True	Last exon more upstream	ENST00000277415.15 ENST00000371793.8	T98G vs. 42MGBA	Alternative Last Exon
geneComp_00070520	ENSG00000130558.20	OLFM1	intrinsically_resistant	sensitive	ENST00000277415.15	ENST00000371793.8	isoComp_00393650	isoComp_00393651	exon_number	True	Exon loss	ENST00000277415.15 ENST00000371793.8	T98G vs. 42MGBA	Exon Number
geneComp_00070520	ENSG00000130558.20	OLFM1	intrinsically_resistant	sensitive	ENST00000277415.15	ENST00000371793.8	isoComp_00393650	isoComp_00393651	5_utr_seq_similarity	True	5UTR is shorter	ENST00000277415.15 ENST00000371793.8	T98G vs. 42MGBA	Alternative 5' UTR Seq
geneComp_00070520	ENSG00000130558.20	OLFM1	intrinsically_resistant	sensitive	ENST00000277415.15	ENST00000371793.8	isoComp_00393650	isoComp_00393651	3_utr_seq_similarity	True	3UTR is shorter	ENST00000277415.15 ENST00000371793.8	T98G vs. 42MGBA	Alternative 3' UTR Seq
geneComp_00071027	ENSG00000134202.11	GSTM3	intrinsically_resistant	sensitive	ENST00000488824.1	ENST00000256594.7	isoComp_00398191	isoComp_00398187	tts	True	Tts more upstream	ENST00000488824.1 ENST00000256594.7	T98G vs. 42MGBA	Alternative TTS
geneComp_00071027	ENSG00000134202.11	GSTM3	intrinsically_resistant	sensitive	ENST00000488824.1	ENST00000256594.7	isoComp_00398191	isoComp_00398187	exon_number	True	Exon loss	ENST00000488824.1 ENST00000256594.7	T98G vs. 42MGBA	Exon Number
geneComp_00071027	ENSG00000134202.11	GSTM3	intrinsically_resistant	sensitive	ENST00000488824.1	ENST00000256594.7	isoComp_00398191	isoComp_00398187	intron_retention	True	Intron retention gain	ENST00000488824.1 ENST00000256594.7	T98G vs. 42MGBA	Intron Retention
geneComp_00071027	ENSG00000134202.11	GSTM3	intrinsically_resistant	sensitive	ENST00000488824.1	ENST00000256594.7	isoComp_00398191	isoComp_00398187	5_utr_seq_similarity	True	5UTR is longer	ENST00000488824.1 ENST00000256594.7	T98G vs. 42MGBA	Alternative 5' UTR Seq
geneComp_00071027	ENSG00000134202.11	GSTM3	intrinsically_resistant	sensitive	ENST00000488824.1	ENST00000256594.7	isoComp_00398191	isoComp_00398187	3_utr_seq_similarity	True	3UTR is shorter	ENST00000488824.1 ENST00000256594.7	T98G vs. 42MGBA	Alternative 3' UTR Seq
geneComp_00071074	ENSG00000134444.15	RELCH	intrinsically_resistant	sensitive	MSTRG.13686.5	ENST00000256858.10	isoComp_00398667	isoComp_00398654	tts	True	Tts more upstream	MSTRG.13686.5 ENST00000256858.10	T98G vs. 42MGBA	Alternative TTS
geneComp_00071074	ENSG00000134444.15	RELCH	intrinsically_resistant	sensitive	MSTRG.13686.5	ENST00000256858.10	isoComp_00398667	isoComp_00398654	intron_structure	True		MSTRG.13686.5 ENST00000256858.10	T98G vs. 42MGBA	Intron Structure
geneComp_00071074	ENSG00000134444.15	RELCH	intrinsically_resistant	sensitive	MSTRG.13686.5	ENST00000256858.10	isoComp_00398667	isoComp_00398654	last_exon	True	Last exon more downstream	MSTRG.13686.5 ENST00000256858.10	T98G vs. 42MGBA	Alternative Last Exon
geneComp_00071074	ENSG00000134444.15	RELCH	intrinsically_resistant	sensitive	MSTRG.13686.5	ENST00000256858.10	isoComp_00398667	isoComp_00398654	exon_number	True	Exon loss	MSTRG.13686.5 ENST00000256858.10	T98G vs. 42MGBA	Exon Number
geneComp_00071074	ENSG00000134444.15	RELCH	intrinsically_resistant	sensitive	MSTRG.13686.5	ENST00000256858.10	isoComp_00398667	isoComp_00398654	3_utr_seq_similarity	True	3UTR is longer	MSTRG.13686.5 ENST00000256858.10	T98G vs. 42MGBA	Alternative 3' UTR Seq
geneComp_00071074	ENSG00000134444.15	RELCH	intrinsically_resistant	sensitive	MSTRG.13686.5	ENST00000644646.2	isoComp_00398667	isoComp_00398666	tts	True	Tts more upstream	MSTRG.13686.5 ENST00000644646.2	T98G vs. 42MGBA	Alternative TTS
geneComp_00071074	ENSG00000134444.15	RELCH	intrinsically_resistant	sensitive	MSTRG.13686.5	ENST00000644646.2	isoComp_00398667	isoComp_00398666	intron_structure	True		MSTRG.13686.5 ENST00000644646.2	T98G vs. 42MGBA	Intron Structure
geneComp_00071074	ENSG00000134444.15	RELCH	intrinsically_resistant	sensitive	MSTRG.13686.5	ENST00000644646.2	isoComp_00398667	isoComp_00398666	last_exon	True	Last exon more downstream	MSTRG.13686.5 ENST00000644646.2	T98G vs. 42MGBA	Alternative Last Exon
geneComp_00071074	ENSG00000134444.15	RELCH	intrinsically_resistant	sensitive	MSTRG.13686.5	ENST00000644646.2	isoComp_00398667	isoComp_00398666	exon_number	True	Exon loss	MSTRG.13686.5 ENST00000644646.2	T98G vs. 42MGBA	Exon Number
geneComp_00071074	ENSG00000134444.15	RELCH	intrinsically_resistant	sensitive	MSTRG.13686.5	ENST00000644646.2	isoComp_00398667	isoComp_00398666	3_utr_seq_similarity	True	3UTR is longer	MSTRG.13686.5 ENST00000644646.2	T98G vs. 42MGBA	Alternative 3' UTR Seq
geneComp_00071134	ENSG00000134882.16	UBAC2	intrinsically_resistant	sensitive	MSTRG.7730.3	ENST00000403766.8	isoComp_00399264	isoComp_00399254	intron_structure	True		MSTRG.7730.3 ENST00000403766.8	T98G vs. 42MGBA	Intron Structure
geneComp_00071134	ENSG00000134882.16	UBAC2	intrinsically_resistant	sensitive	MSTRG.7730.3	ENST00000403766.8	isoComp_00399264	isoComp_00399254	exon_number	True	Exon loss	MSTRG.7730.3 ENST00000403766.8	T98G vs. 42MGBA	Exon Number
geneComp_00071134	ENSG00000134882.16	UBAC2	intrinsically_resistant	sensitive	MSTRG.7730.3	ENST00000403766.8	isoComp_00399264	isoComp_00399254	5_utr_seq_similarity	True	5UTR is longer	MSTRG.7730.3 ENST00000403766.8	T98G vs. 42MGBA	Alternative 5' UTR Seq
geneComp_00071205	ENSG00000135341.18	MAP3K7	intrinsically_resistant	sensitive	ENST00000369332.7	ENST00000369327.7	isoComp_00399989	isoComp_00399987	intron_structure	True		ENST00000369332.7 ENST00000369327.7	T98G vs. 42MGBA	Intron Structure
geneComp_00071205	ENSG00000135341.18	MAP3K7	intrinsically_resistant	sensitive	ENST00000369332.7	ENST00000369327.7	isoComp_00399989	isoComp_00399987	exon_number	True	Exon gain	ENST00000369332.7 ENST00000369327.7	T98G vs. 42MGBA	Exon Number
geneComp_00071330	ENSG00000135966.13	TGFBRAP1	intrinsically_resistant	sensitive	MSTRG.16285.1	ENST00000393359.7	isoComp_00401203	isoComp_00401201	exon_number	True	Exon gain	MSTRG.16285.1 ENST00000393359.7	T98G vs. 42MGBA	Exon Number
geneComp_00071330	ENSG00000135966.13	TGFBRAP1	intrinsically_resistant	sensitive	MSTRG.16285.1	ENST00000393359.7	isoComp_00401203	isoComp_00401201	intron_retention	True	Intron retention loss	MSTRG.16285.1 ENST00000393359.7	T98G vs. 42MGBA	Intron Retention
geneComp_00071481	ENSG00000136861.18	CDK5RAP2	intrinsically_resistant	sensitive	ENST00000349780.9	ENST00000484546.1	isoComp_00402554	isoComp_00402569	tss	True	Tss more upstream	ENST00000349780.9 ENST00000484546.1	T98G vs. 42MGBA	Alternative TSS
geneComp_00071481	ENSG00000136861.18	CDK5RAP2	intrinsically_resistant	sensitive	ENST00000349780.9	ENST00000484546.1	isoComp_00402554	isoComp_00402569	tts	True	Tts more downstream	ENST00000349780.9 ENST00000484546.1	T98G vs. 42MGBA	Alternative TTS
geneComp_00071481	ENSG00000136861.18	CDK5RAP2	intrinsically_resistant	sensitive	ENST00000349780.9	ENST00000484546.1	isoComp_00402554	isoComp_00402569	exon_number	True	Exon gain	ENST00000349780.9 ENST00000484546.1	T98G vs. 42MGBA	Exon Number
geneComp_00071481	ENSG00000136861.18	CDK5RAP2	intrinsically_resistant	sensitive	ENST00000349780.9	ENST00000484546.1	isoComp_00402554	isoComp_00402569	intron_retention	True	Intron retention loss	ENST00000349780.9 ENST00000484546.1	T98G vs. 42MGBA	Intron Retention
geneComp_00071481	ENSG00000136861.18	CDK5RAP2	intrinsically_resistant	sensitive	ENST00000349780.9	ENST00000484546.1	isoComp_00402554	isoComp_00402569	5_utr_seq_similarity	True	5UTR is shorter	ENST00000349780.9 ENST00000484546.1	T98G vs. 42MGBA	Alternative 5' UTR Seq
geneComp_00071481	ENSG00000136861.18	CDK5RAP2	intrinsically_resistant	sensitive	ENST00000349780.9	ENST00000484546.1	isoComp_00402554	isoComp_00402569	3_utr_seq_similarity	True	3UTR is longer	ENST00000349780.9 ENST00000484546.1	T98G vs. 42MGBA	Alternative 3' UTR Seq
geneComp_00071481	ENSG00000136861.18	CDK5RAP2	intrinsically_resistant	sensitive	ENST00000360190.8	ENST00000484546.1	isoComp_00402555	isoComp_00402569	tss	True	Tss more upstream	ENST00000360190.8 ENST00000484546.1	T98G vs. 42MGBA	Alternative TSS
geneComp_00071481	ENSG00000136861.18	CDK5RAP2	intrinsically_resistant	sensitive	ENST00000360190.8	ENST00000484546.1	isoComp_00402555	isoComp_00402569	tts	True	Tts more downstream	ENST00000360190.8 ENST00000484546.1	T98G vs. 42MGBA	Alternative TTS
geneComp_00071481	ENSG00000136861.18	CDK5RAP2	intrinsically_resistant	sensitive	ENST00000360190.8	ENST00000484546.1	isoComp_00402555	isoComp_00402569	exon_number	True	Exon gain	ENST00000360190.8 ENST00000484546.1	T98G vs. 42MGBA	Exon Number
geneComp_00071481	ENSG00000136861.18	CDK5RAP2	intrinsically_resistant	sensitive	ENST00000360190.8	ENST00000484546.1	isoComp_00402555	isoComp_00402569	intron_retention	True	Intron retention loss	ENST00000360190.8 ENST00000484546.1	T98G vs. 42MGBA	Intron Retention
geneComp_00071481	ENSG00000136861.18	CDK5RAP2	intrinsically_resistant	sensitive	ENST00000360190.8	ENST00000484546.1	isoComp_00402555	isoComp_00402569	5_utr_seq_similarity	True	5UTR is shorter	ENST00000360190.8 ENST00000484546.1	T98G vs. 42MGBA	Alternative 5' UTR Seq
geneComp_00071481	ENSG00000136861.18	CDK5RAP2	intrinsically_resistant	sensitive	ENST00000360190.8	ENST00000484546.1	isoComp_00402555	isoComp_00402569	3_utr_seq_similarity	True	3UTR is longer	ENST00000360190.8 ENST00000484546.1	T98G vs. 42MGBA	Alternative 3' UTR Seq
geneComp_00071497	ENSG00000136908.18	DPM2	intrinsically_resistant	sensitive	ENST00000495270.1	ENST00000314392.13	isoComp_00402687	isoComp_00402683	exon_number	True	Exon loss	ENST00000495270.1 ENST00000314392.13	T98G vs. 42MGBA	Exon Number
geneComp_00071497	ENSG00000136908.18	DPM2	intrinsically_resistant	sensitive	ENST00000495270.1	ENST00000314392.13	isoComp_00402687	isoComp_00402683	intron_retention	True	Intron retention gain	ENST00000495270.1 ENST00000314392.13	T98G vs. 42MGBA	Intron Retention
geneComp_00071497	ENSG00000136908.18	DPM2	intrinsically_resistant	sensitive	ENST00000495270.1	ENST00000314392.13	isoComp_00402687	isoComp_00402683	5_utr_seq_similarity	True	5UTR is longer	ENST00000495270.1 ENST00000314392.13	T98G vs. 42MGBA	Alternative 5' UTR Seq
geneComp_00071681	ENSG00000137942.18	FNBP1L	intrinsically_resistant	sensitive	ENST00000370253.6	ENST00000260506.12	isoComp_00404351	isoComp_00404349	tss	True	Tss more downstream	ENST00000370253.6 ENST00000260506.12	T98G vs. 42MGBA	Alternative TSS
geneComp_00071681	ENSG00000137942.18	FNBP1L	intrinsically_resistant	sensitive	ENST00000370253.6	ENST00000260506.12	isoComp_00404351	isoComp_00404349	exon_number	True	Exon gain	ENST00000370253.6 ENST00000260506.12	T98G vs. 42MGBA	Exon Number
geneComp_00071681	ENSG00000137942.18	FNBP1L	intrinsically_resistant	sensitive	ENST00000370253.6	ENST00000260506.12	isoComp_00404351	isoComp_00404349	intron_retention	True	Intron retention loss	ENST00000370253.6 ENST00000260506.12	T98G vs. 42MGBA	Intron Retention
geneComp_00071681	ENSG00000137942.18	FNBP1L	intrinsically_resistant	sensitive	ENST00000370253.6	ENST00000260506.12	isoComp_00404351	isoComp_00404349	5_utr_seq_similarity	True	5UTR is shorter	ENST00000370253.6 ENST00000260506.12	T98G vs. 42MGBA	Alternative 5' UTR Seq
geneComp_00071681	ENSG00000137942.18	FNBP1L	intrinsically_resistant	sensitive	ENST00000370253.6	ENST00000260506.12	isoComp_00404351	isoComp_00404349	3_utr_seq_similarity	True	3UTR is shorter	ENST00000370253.6 ENST00000260506.12	T98G vs. 42MGBA	Alternative 3' UTR Seq
geneComp_00071704	ENSG00000138050.15	THUMPD2	intrinsically_resistant	sensitive	MSTRG.15721.3	ENST00000378727.8	isoComp_00404559	isoComp_00404550	tss	True	Tss more downstream	MSTRG.15721.3 ENST00000378727.8	T98G vs. 42MGBA	Alternative TSS
geneComp_00071704	ENSG00000138050.15	THUMPD2	intrinsically_resistant	sensitive	MSTRG.15721.3	ENST00000378727.8	isoComp_00404559	isoComp_00404550	intron_structure	True		MSTRG.15721.3 ENST00000378727.8	T98G vs. 42MGBA	Intron Structure
geneComp_00071704	ENSG00000138050.15	THUMPD2	intrinsically_resistant	sensitive	MSTRG.15721.3	ENST00000378727.8	isoComp_00404559	isoComp_00404550	exon_number	True	Exon loss	MSTRG.15721.3 ENST00000378727.8	T98G vs. 42MGBA	Exon Number
geneComp_00071704	ENSG00000138050.15	THUMPD2	intrinsically_resistant	sensitive	MSTRG.15721.3	ENST00000378727.8	isoComp_00404559	isoComp_00404550	5_utr_seq_similarity	True	5UTR is longer	MSTRG.15721.3 ENST00000378727.8	T98G vs. 42MGBA	Alternative 5' UTR Seq
geneComp_00071704	ENSG00000138050.15	THUMPD2	intrinsically_resistant	sensitive	MSTRG.15721.3	ENST00000378727.8	isoComp_00404559	isoComp_00404550	3_utr_seq_similarity	True	3UTR is shorter	MSTRG.15721.3 ENST00000378727.8	T98G vs. 42MGBA	Alternative 3' UTR Seq
geneComp_00071704	ENSG00000138050.15	THUMPD2	intrinsically_resistant	sensitive	MSTRG.15721.3	ENST00000460072.5	isoComp_00404559	isoComp_00404552	tss	True	Tss more downstream	MSTRG.15721.3 ENST00000460072.5	T98G vs. 42MGBA	Alternative TSS
geneComp_00071704	ENSG00000138050.15	THUMPD2	intrinsically_resistant	sensitive	MSTRG.15721.3	ENST00000460072.5	isoComp_00404559	isoComp_00404552	tts	True	Tts more upstream	MSTRG.15721.3 ENST00000460072.5	T98G vs. 42MGBA	Alternative TTS
geneComp_00071704	ENSG00000138050.15	THUMPD2	intrinsically_resistant	sensitive	MSTRG.15721.3	ENST00000460072.5	isoComp_00404559	isoComp_00404552	intron_structure	True		MSTRG.15721.3 ENST00000460072.5	T98G vs. 42MGBA	Intron Structure
geneComp_00071704	ENSG00000138050.15	THUMPD2	intrinsically_resistant	sensitive	MSTRG.15721.3	ENST00000460072.5	isoComp_00404559	isoComp_00404552	exon_number	True	Exon loss	MSTRG.15721.3 ENST00000460072.5	T98G vs. 42MGBA	Exon Number
geneComp_00071704	ENSG00000138050.15	THUMPD2	intrinsically_resistant	sensitive	MSTRG.15721.3	ENST00000460072.5	isoComp_00404559	isoComp_00404552	intron_retention	True	Intron retention loss	MSTRG.15721.3 ENST00000460072.5	T98G vs. 42MGBA	Intron Retention
geneComp_00071704	ENSG00000138050.15	THUMPD2	intrinsically_resistant	sensitive	MSTRG.15721.3	ENST00000460072.5	isoComp_00404559	isoComp_00404552	5_utr_seq_similarity	True	5UTR is shorter	MSTRG.15721.3 ENST00000460072.5	T98G vs. 42MGBA	Alternative 5' UTR Seq
geneComp_00071704	ENSG00000138050.15	THUMPD2	intrinsically_resistant	sensitive	MSTRG.15721.3	ENST00000460072.5	isoComp_00404559	isoComp_00404552	3_utr_seq_similarity	True	3UTR is shorter	MSTRG.15721.3 ENST00000460072.5	T98G vs. 42MGBA	Alternative 3' UTR Seq
geneComp_00071704	ENSG00000138050.15	THUMPD2	intrinsically_resistant	sensitive	MSTRG.15721.3	ENST00000505747.6	isoComp_00404559	isoComp_00404553	tss	True	Tss more downstream	MSTRG.15721.3 ENST00000505747.6	T98G vs. 42MGBA	Alternative TSS
geneComp_00071704	ENSG00000138050.15	THUMPD2	intrinsically_resistant	sensitive	MSTRG.15721.3	ENST00000505747.6	isoComp_00404559	isoComp_00404553	tts	True	Tts more upstream	MSTRG.15721.3 ENST00000505747.6	T98G vs. 42MGBA	Alternative TTS
geneComp_00071704	ENSG00000138050.15	THUMPD2	intrinsically_resistant	sensitive	MSTRG.15721.3	ENST00000505747.6	isoComp_00404559	isoComp_00404553	intron_structure	True		MSTRG.15721.3 ENST00000505747.6	T98G vs. 42MGBA	Intron Structure
geneComp_00071704	ENSG00000138050.15	THUMPD2	intrinsically_resistant	sensitive	MSTRG.15721.3	ENST00000505747.6	isoComp_00404559	isoComp_00404553	exon_number	True	Exon loss	MSTRG.15721.3 ENST00000505747.6	T98G vs. 42MGBA	Exon Number
geneComp_00071704	ENSG00000138050.15	THUMPD2	intrinsically_resistant	sensitive	MSTRG.15721.3	ENST00000505747.6	isoComp_00404559	isoComp_00404553	5_utr_seq_similarity	True	5UTR is longer	MSTRG.15721.3 ENST00000505747.6	T98G vs. 42MGBA	Alternative 5' UTR Seq
geneComp_00071704	ENSG00000138050.15	THUMPD2	intrinsically_resistant	sensitive	MSTRG.15721.3	ENST00000505747.6	isoComp_00404559	isoComp_00404553	3_utr_seq_similarity	True	3UTR is shorter	MSTRG.15721.3 ENST00000505747.6	T98G vs. 42MGBA	Alternative 3' UTR Seq
geneComp_00071704	ENSG00000138050.15	THUMPD2	intrinsically_resistant	sensitive	MSTRG.15721.4	ENST00000378727.8	isoComp_00404560	isoComp_00404550	tss	True	Tss more downstream	MSTRG.15721.4 ENST00000378727.8	T98G vs. 42MGBA	Alternative TSS
geneComp_00071704	ENSG00000138050.15	THUMPD2	intrinsically_resistant	sensitive	MSTRG.15721.4	ENST00000378727.8	isoComp_00404560	isoComp_00404550	intron_structure	True		MSTRG.15721.4 ENST00000378727.8	T98G vs. 42MGBA	Intron Structure
geneComp_00071704	ENSG00000138050.15	THUMPD2	intrinsically_resistant	sensitive	MSTRG.15721.4	ENST00000378727.8	isoComp_00404560	isoComp_00404550	exon_number	True	Exon loss	MSTRG.15721.4 ENST00000378727.8	T98G vs. 42MGBA	Exon Number
geneComp_00071704	ENSG00000138050.15	THUMPD2	intrinsically_resistant	sensitive	MSTRG.15721.4	ENST00000378727.8	isoComp_00404560	isoComp_00404550	5_utr_seq_similarity	True	5UTR is longer	MSTRG.15721.4 ENST00000378727.8	T98G vs. 42MGBA	Alternative 5' UTR Seq
