event	samp1_inclusion	samp1_exclusion	samp2_inclusion	sampe2_exclusion	pvalue	42MGBA_42MGBAres.adj.pval
ENSG00000123352.17;SE:chr12:49500205-49512861:49512905-49514554:+	5.0	122.0	4.0	52.0	0.45918279039630994	1.0
ENSG00000139644.12;SE:chr12:49758480-49758682:49758762-49759220:+	290.0	2.0	265.0	3.0	0.6740463315774097	1.0
ENSG00000139644.12;SE:chr12:49758762-49759220:49759321-49761703:+	290.0	7.0	265.0	4.0	0.5504146355950083	1.0
ENSG00000139644.12;SE:chr12:49739082-49741201:49741329-49752463:+	15.0	37.0	15.0	38.0	1.0	1.0
ENSG00000139644.12;SE:chr12:49755755-49758226:49758275-49758351:+	15.0	27.0	7.0	21.0	0.4342699413788823	1.0
ENSG00000139644.12;SE:chr12:49741611-49749617:49749734-49752463:+	23.0	85.0	12.0	57.0	0.5669939572028221	1.0
ENSG00000139644.12;SE:chr12:49741611-49741951:49742115-49752463:+	18.0	85.0	7.0	57.0	0.2746327204616881	1.0
ENSG00000139644.12;SE:chr12:49741611-49741956:49742115-49752465:+	13.0	54.0	14.0	45.0	0.6644913915918733	1.0
ENSG00000139644.12;SE:chr12:49741611-49741956:49742115-49752463:+	3.0	85.0	4.0	57.0	0.44498969436912356	1.0
ENSG00000139644.12;SE:chr12:49742115-49742437:49742607-49752463:+	2.0	29.0	5.0	20.0	0.22297960394519734	1.0
ENSG00000139644.12;SE:chr12:49741611-49741582:49741611-49752463:+	42.0	43.0	34.0	23.0	0.3031313260474091	1.0
ENSG00000139644.12;SE:chr12:49761779-49762872:49763006-49762872:+	65.0	300.0	54.0	254.0	1.0	1.0
ENSG00000139644.12;SE:chr12:49741611-49741577:49741611-49752465:+	23.0	31.0	20.0	25.0	1.0	1.0
ENSG00000139644.12;SE:chr12:49741611-49743416:49743565-49752463:+	18.0	85.0	20.0	57.0	0.1976007581941788	1.0
ENSG00000139644.12;SE:chr12:49742115-49743416:49743565-49752465:+	7.0	28.0	13.0	24.0	0.19232022485406586	1.0
ENSG00000139644.12;SE:chr12:49761779-49762872:49764740-49762872:+	4.0	361.0	3.0	305.0	1.0	1.0
ENSG00000139644.12;SE:chr12:49761779-49762872:49764723-49762872:+	14.0	351.0	11.0	297.0	1.0	1.0
ENSG00000139644.12;SE:chr12:49759321-49759164:49759321-49761703:+	12.0	358.0	10.0	304.0	1.0	1.0
ENSG00000066117.14;SE:chr12:50086878-50087362:50087485-50088520:+	32.0	16.0	17.0	11.0	0.6269739978608657	1.0
ENSG00000066117.14;SE:chr12:50094572-50096849:50096972-50098713:+	32.0	17.0	22.0	8.0	0.6188056441025409	1.0
ENSG00000066117.14;SE:chr12:50085546-50085333:50085546-50086160:+	16.0	33.0	11.0	19.0	0.8082963072300854	1.0
ENSG00000066117.14;SE:chr12:50098815-50098946:50100651-50098946:+	16.0	33.0	11.0	19.0	0.8082963072300854	1.0
ENSG00000050426.15;SE:chr12:51048478-51048326:51048478-51049033:+	5.0	38.0	6.0	48.0	1.0	1.0
ENSG00000050426.15;SE:chr12:51058128-51059360:51060417-51059360:+	5.0	87.0	6.0	66.0	0.5373521344021512	1.0
ENSG00000183283.15;SE:chr12:51238920-51238876:51238920-51240342:+	6.0	90.0	3.0	68.0	0.734367963584521	1.0
ENSG00000183283.15;SE:chr12:51238920-51240342:51241939-51240342:+	6.0	90.0	3.0	68.0	0.734367963584521	1.0
ENSG00000183283.15;SE:chr12:51238920-51238846:51238920-51240342:+	50.0	46.0	45.0	26.0	0.1578780161386584	1.0
ENSG00000183283.15;SE:chr12:51240461-51240870:51241116-51242329:+	55.0	2.0	48.0	2.0	1.0	1.0
ENSG00000183283.15;SE:chr12:51241116-51242329:51243762-51242329:+	50.0	23.0	45.0	10.0	0.10469296886317529	1.0
ENSG00000123395.14;SE:chr12:52070483-52073574:52073902-52076785:+	134.0	3.0	66.0	6.0	0.06631624526814038	1.0
ENSG00000123395.14;SE:chr12:52070242-52070006:52070242-52070353:+	73.0	3.0	49.0	6.0	0.1647469660931454	1.0
ENSG00000063046.17;SE:chr12:53006496-53006465:53006496-53016472:+	123.0	73.0	101.0	47.0	0.30572205443748207	1.0
ENSG00000063046.17;SE:chr12:53022627-53027781:53027919-53028014:+	132.0	37.0	108.0	19.0	0.13741930750291	1.0
ENSG00000063046.17;SE:chr12:53039702-53040142:53040363-53040142:+	68.0	211.0	72.0	133.0	0.011247098315736549	1.0
ENSG00000063046.17;SE:chr12:53039702-53040142:53040329-53040142:+	92.0	187.0	48.0	157.0	0.025531127484570953	1.0
ENSG00000167779.8;SE:chr12:53101160-53102044:53102314-53102044:+	23.0	87.0	11.0	68.0	0.25261079148877624	1.0
ENSG00000167779.8;SE:chr12:53098051-53099266:53099324-53100711:+	23.0	23.0	24.0	11.0	0.11461986707365522	1.0
ENSG00000167779.8;SE:chr12:53098958-53099266:53099324-53100711:+	23.0	12.0	11.0	16.0	0.07214392362835212	1.0
ENSG00000123349.13;SE:chr12:53295941-53296243:53296275-53297849:+	15.0	15.0	16.0	15.0	1.0	1.0
ENSG00000123349.13;SE:chr12:53298150-53299268:53299442-53299268:+	26.0	133.0	8.0	97.0	0.04039234404856691	1.0
ENSG00000123349.13;SE:chr12:53295639-53295838:53296275-53297849:+	30.0	25.0	18.0	7.0	0.21793943947795244	1.0
ENSG00000123349.13;SE:chr12:53295639-53295838:53295941-53297849:+	15.0	25.0	15.0	7.0	0.033027923516058086	1.0
ENSG00000123349.13;SE:chr12:53295639-53295558:53295639-53295838:+	14.0	93.0	15.0	68.0	0.41699337966509764	1.0
ENSG00000123349.13;SE:chr12:53298150-53299268:53299426-53299268:+	14.0	145.0	15.0	90.0	0.22701175103151414	1.0
ENSG00000139637.13;SE:chr12:53300262-53303033:53303193-53305907:+	239.0	10.0	135.0	5.0	1.0	1.0
ENSG00000139637.13;SE:chr12:53303193-53305907:53306060-53306197:+	237.0	7.0	133.0	1.0	0.26868437250775856	1.0
ENSG00000139637.13;SE:chr12:53306060-53306197:53306320-53306679:+	250.0	2.0	143.0	2.0	0.6251450463476166	1.0
ENSG00000185591.9;SE:chr12:53409561-53410926:53414020-53410926:+	9.0	34.0	9.0	46.0	0.6064261742199525	1.0
ENSG00000185591.9;SE:chr12:53381813-53380962:53381813-53382109:+	32.0	9.0	42.0	9.0	0.6098175004895189	1.0
ENSG00000185591.9;SE:chr12:53409561-53410926:53411638-53410926:+	32.0	11.0	42.0	13.0	1.0	1.0
ENSG00000257379.1;SE:chr12:53442733-53443390:53443773-53446014:+	100.0	9.0	49.0	3.0	0.7527907201835736	1.0
ENSG00000257379.1;SE:chr12:53441792-53441761:53441792-53442694:+	83.0	9.0	43.0	3.0	0.7505078048816374	1.0
ENSG00000257379.1;SE:chr12:53443773-53446014:53446340-53446014:+	83.0	17.0	43.0	6.0	0.6299139939395837	1.0
ENSG00000205352.10;SE:chr12:53443773-53446014:53446531-53446014:+	5.0	125.0	4.0	60.0	0.48067087114417484	1.0
ENSG00000197111.15;SE:chr12:53452376-53452324:53452376-53454725:+	25.0	314.0	10.0	164.0	0.5809537015864306	1.0
ENSG00000197111.15;SE:chr12:53454869-53455346:53455370-53455460:+	351.0	62.0	179.0	30.0	0.9049894836663939	1.0
ENSG00000197111.15;SE:chr12:53462567-53465931:53465973-53467220:+	115.0	43.0	55.0	25.0	0.545291370550236	1.0
ENSG00000197111.15;SE:chr12:53467293-53467804:53467843-53468776:+	199.0	87.0	85.0	64.0	0.010849811398344848	1.0
ENSG00000197111.15;SE:chr12:53471807-53479405:53479807-53479405:+	25.0	430.0	10.0	232.0	0.47258219720327155	1.0
ENSG00000197111.15;SE:chr12:53462567-53464759:53464852-53465931:+	208.0	115.0	123.0	55.0	0.3244001029831846	1.0
ENSG00000197111.15;SE:chr12:53464852-53465931:53465973-53467220:+	208.0	22.0	123.0	7.0	0.22583694505125712	1.0
ENSG00000197111.15;SE:chr12:53462567-53464759:53464852-53467220:+	22.0	43.0	7.0	25.0	0.24934143298920483	1.0
ENSG00000197111.15;SE:chr12:53467293-53467804:53467843-53468779:+	69.0	6.0	38.0	2.0	0.7117045188462843	1.0
ENSG00000197111.15;SE:chr12:53452376-53452357:53452376-53454725:+	20.0	319.0	12.0	162.0	0.7010957997552149	1.0
ENSG00000197111.15;SE:chr12:53471807-53479405:53479813-53479405:+	7.0	448.0	9.0	233.0	0.10715842567509726	1.0
ENSG00000197111.15;SE:chr12:53454869-53455460:53455493-53455884:+	62.0	4.0	30.0	4.0	0.43870424031124267	1.0
ENSG00000139546.10;SE:chr12:53501461-53502014:53502184-53503026:+	50.0	6.0	29.0	3.0	1.0	1.0
ENSG00000139546.10;SE:chr12:53502184-53503026:53503129-53503712:+	61.0	4.0	35.0	2.0	1.0	1.0
ENSG00000139546.10;SE:chr12:53504815-53505134:53505262-53505648:+	59.0	21.0	35.0	10.0	0.6712504751972077	1.0
ENSG00000135486.17;SE:chr12:54280822-54280746:54280822-54281385:+	663.0	458.0	427.0	267.0	0.3242608926178161	1.0
ENSG00000135486.17;SE:chr12:54280822-54281385:54281502-54281794:+	1095.0	70.0	687.0	34.0	0.25429337741892244	1.0
ENSG00000135486.17;SE:chr12:54283967-54284257:54284317-54284548:+	895.0	89.0	542.0	63.0	0.38046003335620493	1.0
ENSG00000135486.17;SE:chr12:54282874-54283078:54283234-54283811:+	182.0	913.0	139.0	519.0	0.02158584401909979	1.0
ENSG00000135486.17;SE:chr12:54284317-54284548:54284894-54284548:+	566.0	329.0	359.0	183.0	0.2562405915764847	1.0
ENSG00000135486.17;SE:chr12:54284317-54284548:54284881-54284548:+	9.0	886.0	8.0	534.0	0.4561148649742406	1.0
ENSG00000135486.17;SE:chr12:54283967-54284257:54284317-54286661:+	54.0	5.0	37.0	2.0	0.6993442028729164	1.0
ENSG00000111481.9;SE:chr12:54325181-54325122:54325181-54340546:+	25.0	109.0	6.0	54.0	0.1435324466532482	1.0
ENSG00000111481.9;SE:chr12:54325181-54340546:54340615-54342205:+	126.0	23.0	55.0	17.0	0.1911768653663824	1.0
ENSG00000111481.9;SE:chr12:54343316-54345459:54345515-54347766:+	178.0	12.0	82.0	3.0	0.40681146256026035	1.0
ENSG00000111481.9;SE:chr12:54325181-54340462:54340615-54342205:+	15.0	23.0	3.0	17.0	0.07559724295368409	1.0
ENSG00000111481.9;SE:chr12:54348051-54349619:54349658-54350475:+	162.0	7.0	80.0	4.0	1.0	1.0
ENSG00000111481.9;SE:chr12:54325181-54325143:54325181-54340546:+	72.0	62.0	38.0	22.0	0.27248993436568325	1.0
ENSG00000111481.9;SE:chr12:54349658-54350475:54350875-54350475:+	72.0	122.0	38.0	50.0	0.35789717800555565	1.0
ENSG00000111481.9;SE:chr12:54345515-54346611:54346674-54347766:+	3.0	186.0	2.0	87.0	0.6565865413777945	1.0
ENSG00000135441.7;SE:chr12:55716196-55716162:55716196-55716932:+	5.0	27.0	6.0	32.0	1.0	1.0
ENSG00000135441.7;SE:chr12:55716196-55716932:55717005-55719090:+	32.0	4.0	38.0	6.0	1.0	1.0
ENSG00000135441.7;SE:chr12:55716196-55716105:55716196-55716932:+	27.0	5.0	32.0	6.0	1.0	1.0
ENSG00000123353.9;SE:chr12:55818112-55818998:55819173-55819341:+	48.0	8.0	32.0	4.0	0.7590287975696075	1.0
ENSG00000123353.9;SE:chr12:55819493-55820259:55820477-55820259:+	48.0	17.0	32.0	11.0	1.0	1.0
ENSG00000123374.10;SE:chr12:55967124-55967856:55967934-55968048:+	104.0	17.0	51.0	12.0	0.3988585934833773	1.0
ENSG00000123374.10;SE:chr12:55968948-55969474:55969576-55971043:+	102.0	37.0	63.0	11.0	0.05869937077370094	1.0
ENSG00000123374.10;SE:chr12:55967934-55966795:55967934-55968048:+	4.0	118.0	2.0	60.0	1.0	1.0
ENSG00000111540.15;SE:chr12:55974139-55979371:55979474-55986868:+	6.0	125.0	5.0	89.0	1.0	1.0
ENSG00000197728.11;SE:chr12:56042169-56041917:56042169-56042424:+	557.0	16.0	321.0	3.0	0.08865225781227137	1.0
ENSG00000170515.13;SE:chr12:56111058-56111181:56111309-56111475:+	435.0	12.0	175.0	1.0	0.12386710389171707	1.0
ENSG00000170515.13;SE:chr12:56111309-56111475:56111529-56112822:+	492.0	8.0	190.0	5.0	0.3692313954093525	1.0
ENSG00000170515.13;SE:chr12:56104825-56104617:56104825-56106587:+	9.0	411.0	7.0	145.0	0.1480143764472285	1.0
ENSG00000170515.13;SE:chr12:56109293-56109856:56109935-56110398:+	452.0	33.0	157.0	22.0	0.026714888741752305	1.0
ENSG00000170515.13;SE:chr12:56111529-56112822:56113143-56112822:+	70.0	470.0	41.0	158.0	0.014380778892903442	1.0
ENSG00000170515.13;SE:chr12:56104825-56104587:56104825-56106587:+	61.0	359.0	34.0	118.0	0.030581215747042312	1.0
ENSG00000229117.8;SE:chr12:56116659-56116591:56116659-56116774:+	69.0	952.0	28.0	690.0	0.010750915218896484	1.0
ENSG00000229117.8;SE:chr12:56116659-56116614:56116659-56116774:+	159.0	862.0	107.0	611.0	0.7353269587318338	1.0
ENSG00000229117.8;SE:chr12:56116799-56117188:56117211-56117481:+	144.0	94.0	95.0	49.0	0.32641017995780053	1.0
ENSG00000229117.8;SE:chr12:56117211-56117481:56117799-56117481:+	120.0	480.0	85.0	311.0	0.5762037715156569	1.0
ENSG00000229117.8;SE:chr12:56117799-56117481:56117829-56117481:+	120.0	24.0	85.0	10.0	0.25596989558165106	1.0
ENSG00000229117.8;SE:chr12:56116799-56116666:56116799-56117481:+	25.0	69.0	21.0	28.0	0.05981399856755249	1.0
ENSG00000229117.8;SE:chr12:56116799-56116666:56116799-56117188:+	24.0	120.0	10.0	85.0	0.2559698955816514	1.0
ENSG00000229117.8;SE:chr12:56117211-56117481:56117744-56117481:+	24.0	576.0	10.0	386.0	0.2844733581355723	1.0
ENSG00000229117.8;SE:chr12:56116829-56117188:56117211-56117481:+	136.0	39.0	92.0	22.0	0.5595869464178557	1.0
ENSG00000139641.12;SE:chr12:56137373-56137498:56137675-56137831:+	73.0	7.0	82.0	5.0	0.5541696246899324	1.0
ENSG00000139641.12;SE:chr12:56138272-56138403:56138499-56138767:+	73.0	7.0	82.0	5.0	0.5541696246899324	1.0
ENSG00000139641.12;SE:chr12:56139013-56142284:56142425-56142577:+	66.0	20.0	68.0	23.0	0.8610858823939225	1.0
ENSG00000139641.12;SE:chr12:56142732-56142834:56142933-56143016:+	82.0	4.0	90.0	1.0	0.20078059712542212	1.0
ENSG00000139641.12;SE:chr12:56128709-56128293:56128709-56130581:+	14.0	42.0	25.0	36.0	0.07917019446327153	1.0
ENSG00000139641.12;SE:chr12:56143629-56143822:56144637-56143822:+	7.0	79.0	5.0	86.0	0.5584913992399156	1.0
ENSG00000196465.10;SE:chr12:56154092-56154812:56154840-56155054:+	136.0	8.0	114.0	4.0	0.5556534969755891	1.0
ENSG00000196465.10;SE:chr12:56157735-56157881:56157951-56157881:+	117.0	46.0	102.0	30.0	0.34874132039815453	1.0
ENSG00000092841.18;SE:chr12:56160320-56160625:56160670-56161386:+	271.0	427.0	286.0	264.0	4.334861704856298e-06	0.06334807979712587
ENSG00000092841.18;SE:chr12:56160148-56160242:56160320-56161386:+	420.0	29.0	259.0	20.0	0.7615306498701577	1.0
ENSG00000092841.18;SE:chr12:56158711-56159586:56159730-56159974:+	447.0	88.0	339.0	65.0	0.9289742019076959	1.0
ENSG00000092841.18;SE:chr12:56158404-56158358:56158404-56159586:+	24.0	138.0	23.0	90.0	0.25617528568596837	1.0
ENSG00000092841.18;SE:chr12:56158404-56159586:56159730-56159974:+	143.0	13.0	107.0	9.0	1.0	1.0
ENSG00000092841.18;SE:chr12:56160670-56161386:56161545-56161386:+	35.0	249.0	35.0	259.0	0.8991181683253302	1.0
ENSG00000092841.18;SE:chr12:56158404-56158683:56158711-56159497:+	44.0	8.0	37.0	8.0	0.7894818746133545	1.0
ENSG00000092841.18;SE:chr12:56158711-56159497:56159622-56159974:+	36.0	88.0	17.0	65.0	0.19668909658527517	1.0
ENSG00000092841.18;SE:chr12:56158404-56158382:56158404-56158683:+	43.0	329.0	24.0	276.0	0.15399555890171185	1.0
ENSG00000092841.18;SE:chr12:56158404-56158683:56158711-56159586:+	260.0	162.0	210.0	113.0	0.3584543443016891	1.0
ENSG00000092841.18;SE:chr12:56160320-56161386:56161545-56161386:+	18.0	409.0	5.0	259.0	0.12658243598501817	1.0
ENSG00000092841.18;SE:chr12:56158404-56158683:56158711-56159974:+	53.0	13.0	39.0	9.0	1.0	1.0
ENSG00000092841.18;SE:chr12:56158404-56158380:56158404-56158680:+	60.0	63.0	22.0	81.0	2.648068912204025e-05	0.3292156624816812
ENSG00000092841.18;SE:chr12:56158404-56158680:56158711-56159586:+	102.0	162.0	74.0	113.0	0.8453070864692924	1.0
ENSG00000092841.18;SE:chr12:56158404-56158380:56158404-56159586:+	17.0	145.0	15.0	98.0	0.5671178748432436	1.0
ENSG00000092841.18;SE:chr12:56158711-56159586:56159730-56160024:+	60.0	4.0	55.0	5.0	0.7379742990803382	1.0
ENSG00000092841.18;SE:chr12:56158404-56158382:56158404-56158680:+	27.0	96.0	44.0	59.0	0.0009415059973306797	0.9999992267979342
ENSG00000092841.18;SE:chr12:56158711-56159586:56159622-56159974:+	104.0	88.0	91.0	65.0	0.44913182592242207	1.0
ENSG00000092841.18;SE:chr12:56158711-56159497:56159730-56159974:+	8.0	88.0	20.0	65.0	0.006780051750276303	1.0
ENSG00000092841.18;SE:chr12:56162331-56162854:56162984-56162854:+	43.0	241.0	24.0	184.0	0.28783076422361686	1.0
ENSG00000139579.12;SE:chr12:56225511-56225623:56225695-56226178:+	101.0	3.0	43.0	2.0	0.6381834309517331	1.0
ENSG00000139579.12;SE:chr12:56226260-56226355:56226419-56229013:+	94.0	3.0	38.0	6.0	0.026447207336392203	1.0
ENSG00000139579.12;SE:chr12:56226419-56229013:56229743-56229013:+	11.0	92.0	2.0	38.0	0.35339964695329873	1.0
ENSG00000076067.12;SE:chr12:56522089-56521860:56522089-56562416:+	23.0	10.0	20.0	10.0	1.0	1.0
ENSG00000076067.12;SE:chr12:56588374-56588931:56589018-56589139:+	23.0	10.0	20.0	10.0	1.0	1.0
ENSG00000076067.12;SE:chr12:56571855-56580277:56580375-56581183:+	4.0	29.0	4.0	26.0	1.0	1.0
ENSG00000182199.10;SE:chr12:57231000-57231480:57231560-57231712:+	128.0	28.0	248.0	46.0	0.5932216945605493	1.0
ENSG00000182199.10;SE:chr12:57232575-57232703:57232843-57233179:+	142.0	8.0	287.0	8.0	0.1820087263418665	1.0
ENSG00000182199.10;SE:chr12:57229811-57229742:57229811-57230802:+	19.0	70.0	20.0	74.0	1.0	1.0
ENSG00000182199.10;SE:chr12:57234110-57234233:57234727-57234233:+	24.0	130.0	42.0	255.0	0.675836490927535	1.0
ENSG00000182199.10;SE:chr12:57234727-57234233:57234770-57234233:+	5.0	19.0	22.0	20.0	0.018588796615789636	1.0
ENSG00000166986.14;SE:chr12:57512103-57512235:57512353-57512750:+	143.0	7.0	185.0	6.0	0.5722246475489191	1.0
ENSG00000166986.14;SE:chr12:57500522-57504224:57504299-57511697:+	153.0	11.0	207.0	20.0	0.5700334236809471	1.0
ENSG00000166986.14;SE:chr12:57516564-57517282:57517570-57517282:+	79.0	0.0	93.0	8.0	0.009775552077562373	1.0
ENSG00000166986.14;SE:chr12:57512103-57512302:57512353-57512750:+	16.0	7.0	34.0	6.0	0.19832469871166308	1.0
ENSG00000166908.17;SE:chr12:57595222-57595887:57596031-57599064:+	129.0	27.0	122.0	36.0	0.26026724447862587	1.0
ENSG00000166908.17;SE:chr12:57599211-57599399:57599438-57600323:+	63.0	93.0	67.0	91.0	0.7322820002815511	1.0
ENSG00000135506.15;SE:chr12:57694323-57694144:57694323-57694749:+	29.0	171.0	24.0	157.0	0.7682615709003928	1.0
ENSG00000135506.15;SE:chr12:57719182-57720098:57720263-57720405:+	65.0	132.0	52.0	124.0	0.5035208634756103	1.0
ENSG00000135506.15;SE:chr12:57720518-57720783:57721524-57720783:+	8.0	192.0	3.0	178.0	0.2262385212769395	1.0
ENSG00000123297.17;SE:chr12:57787162-57792985:57793073-57796176:+	119.0	5.0	58.0	4.0	0.4840651673604073	1.0
ENSG00000123297.17;SE:chr12:57782858-57782775:57782858-57783109:+	89.0	6.0	30.0	7.0	0.04694482687266303	1.0
ENSG00000123297.17;SE:chr12:57793073-57796176:57796709-57796176:+	89.0	30.0	30.0	28.0	0.0034932955914502	1.0
ENSG00000123427.16;SE:chr12:57773128-57774628:57774767-57780254:+	41.0	59.0	27.0	65.0	0.09895696432170642	1.0
ENSG00000135655.15;SE:chr12:62401275-62404192:62404659-62404192:+	20.0	31.0	6.0	38.0	0.00598442543300695	1.0
ENSG00000183735.9;SE:chr12:64495775-64496366:64496406-64496948:+	91.0	4.0	39.0	2.0	1.0	1.0
ENSG00000127314.17;SE:chr12:68657217-68659279:68660503-68659279:+	96.0	71.0	76.0	47.0	0.47093869245277753	1.0
ENSG00000127314.17;SE:chr12:68611043-68641037:68641153-68648698:+	5.0	77.0	1.0	61.0	0.23636931111307896	1.0
ENSG00000111581.9;SE:chr12:68719654-68721117:68721177-68721840:+	88.0	12.0	40.0	6.0	1.0	1.0
ENSG00000111581.9;SE:chr12:68709309-68710004:68710093-68713729:+	77.0	7.0	37.0	3.0	1.0	1.0
ENSG00000111581.9;SE:chr12:68687073-68687008:68687073-68688961:+	22.0	78.0	8.0	38.0	0.6603320946859466	1.0
ENSG00000111581.9;SE:chr12:68741980-68742354:68742683-68742354:+	22.0	73.0	8.0	36.0	0.6582748185224782	1.0
ENSG00000135679.23;SE:chr12:68808491-68808211:68808491-68809207:+	0.0	87.0	3.0	98.0	0.2501706678803237	1.0
ENSG00000135679.23;SE:chr12:68836749-68839273:68839802-68839273:+	0.0	87.0	3.0	98.0	0.2501706678803237	1.0
ENSG00000111605.17;SE:chr12:69251338-69253050:69253154-69256696:+	179.0	28.0	77.0	19.0	0.17449732751814975	1.0
ENSG00000111605.17;SE:chr12:69257905-69258034:69258145-69258589:+	13.0	189.0	9.0	85.0	0.34791393335297954	1.0
ENSG00000166226.12;SE:chr12:69585524-69585466:69585524-69586269:+	54.0	54.0	27.0	35.0	0.4302765373466603	1.0
ENSG00000166226.12;SE:chr12:69600004-69601294:69601410-69601294:+	54.0	95.0	27.0	55.0	0.6667938606388747	1.0
ENSG00000111596.12;SE:chr12:70243480-70243432:70243480-70278131:+	63.0	113.0	27.0	72.0	0.1806655438938849	1.0
ENSG00000111596.12;SE:chr12:70278274-70310894:70311017-70319297:+	127.0	3.0	75.0	5.0	0.2639848233420374	1.0
ENSG00000111596.12;SE:chr12:70311017-70319297:70319364-70329422:+	143.0	4.0	74.0	2.0	1.0	1.0
ENSG00000111596.12;SE:chr12:70346324-70353828:70353940-70353828:+	67.0	149.0	29.0	110.0	0.03796208434583012	1.0
ENSG00000111596.12;SE:chr12:70294294-70301704:70301865-70310894:+	9.0	24.0	8.0	19.0	1.0	1.0
ENSG00000111596.12;SE:chr12:70278274-70294070:70294294-70310894:+	2.0	156.0	2.0	86.0	0.6188229805921082	1.0
ENSG00000111596.12;SE:chr12:70278274-70285399:70285586-70310894:+	7.0	156.0	3.0	86.0	1.0	1.0
ENSG00000111596.12;SE:chr12:70278274-70294236:70294294-70310894:+	11.0	156.0	12.0	86.0	0.12035936687320395	1.0
ENSG00000139278.9;SE:chr12:75482079-75490405:75490518-75495576:+	155.0	5.0	63.0	2.0	1.0	1.0
ENSG00000139278.9;SE:chr12:75495662-75498693:75498720-75498823:+	174.0	39.0	69.0	16.0	1.0	1.0
ENSG00000139278.9;SE:chr12:75482079-75487738:75487809-75490405:+	53.0	155.0	20.0	63.0	0.8814652255903502	1.0
ENSG00000133641.17;SE:chr12:88035738-88040147:88040265-88042824:+	54.0	38.0	31.0	9.0	0.048064711677843444	1.0
ENSG00000133641.17;SE:chr12:88035738-88036041:88036073-88040147:+	4.0	54.0	1.0	31.0	0.6517672148714784	1.0
ENSG00000198015.12;SE:chr12:93469355-93476953:93477017-93479387:+	112.0	6.0	53.0	4.0	0.729974729355275	1.0
ENSG00000198015.12;SE:chr12:93467554-93467516:93467554-93469191:+	26.0	11.0	13.0	9.0	0.4075660573915821	1.0
ENSG00000198015.12;SE:chr12:93487660-93501175:93501380-93501175:+	26.0	87.0	13.0	39.0	0.8442821992209184	1.0
ENSG00000028203.17;SE:chr12:95252071-95257149:95257239-95262905:+	44.0	3.0	42.0	2.0	1.0	1.0
ENSG00000028203.17;SE:chr12:95282644-95287663:95287857-95294271:+	118.0	9.0	117.0	9.0	1.0	1.0
ENSG00000028203.17;SE:chr12:95252071-95256549:95256622-95257149:+	65.0	44.0	56.0	42.0	0.7780510879511363	1.0
ENSG00000028203.17;SE:chr12:95217886-95217798:95217886-95251939:+	4.0	113.0	3.0	105.0	1.0	1.0
ENSG00000028203.17;SE:chr12:95296258-95300164:95301119-95300164:+	4.0	101.0	3.0	105.0	0.7187882752866548	1.0
ENSG00000028203.17;SE:chr12:95296258-95298861:95298943-95300164:+	22.0	105.0	18.0	108.0	0.6057318431820473	1.0
ENSG00000111142.13;SE:chr12:95474330-95474151:95474330-95476070:+	160.0	60.0	54.0	23.0	0.6606009791013618	1.0
ENSG00000111142.13;SE:chr12:95474330-95476070:95476178-95483214:+	195.0	14.0	68.0	5.0	1.0	1.0
ENSG00000111142.13;SE:chr12:95476178-95483214:95483280-95485878:+	250.0	15.0	89.0	7.0	0.6193493536365845	1.0
ENSG00000111142.13;SE:chr12:95512916-95513651:95514345-95513651:+	250.0	102.0	89.0	40.0	0.6538887893523448	1.0
ENSG00000111142.13;SE:chr12:95474330-95474151:95474330-95476073:+	90.0	7.0	35.0	1.0	0.6822543509460174	1.0
ENSG00000111142.13;SE:chr12:95474330-95476073:95476178-95483214:+	90.0	14.0	35.0	5.0	1.0	1.0
ENSG00000111142.13;SE:chr12:95476178-95482126:95482210-95483214:+	10.0	285.0	2.0	103.0	0.7393840305978334	1.0
ENSG00000139343.10;SE:chr12:95861293-95865323:95865388-95866004:+	912.0	8.0	367.0	1.0	0.45942836091719547	1.0
ENSG00000111145.7;SE:chr12:96194705-96198025:96198142-96223564:+	3.0	59.0	1.0	59.0	0.6189318702687698	1.0
