event	samp1_inclusion	samp1_exclusion	samp2_inclusion	sampe2_exclusion	pvalue	T98G_42MGBA.adj.pval
ENSG00000106682.14;SE:chr7:74194878-74195168:74196081-74195168:+	3.0	169.0	7.0	369.0	1.0	1.0
ENSG00000106682.14;SE:chr7:74174442-74189821:74189918-74194740:+	26.0	6.0	80.0	15.0	0.7839598280772058	1.0
ENSG00000106682.14;SE:chr7:74194878-74192690:74194878-74195168:+	70.0	102.0	114.0	262.0	0.019358272472488364	1.0
ENSG00000263001.5;SE:chr7:74716950-74718878:74718941-74728785:+	27.0	21.0	33.0	32.0	0.5742370366240839	1.0
ENSG00000223705.9;SE:chr7:75415023-75412750:75415023-75415119:+	10.0	46.0	29.0	33.0	0.0009204599890995244	0.9999989903340425
ENSG00000223705.9;SE:chr7:75416191-75416274:75416792-75416274:+	10.0	46.0	29.0	33.0	0.0009204599890995244	0.9999989903340425
ENSG00000005486.16;SE:chr7:75879260-75881364:75881486-75881828:+	32.0	85.0	32.0	97.0	0.6651087367996993	1.0
ENSG00000146701.11;SE:chr7:76058078-76060372:76060498-76063514:+	286.0	15.0	292.0	7.0	0.12668627972258031	1.0
ENSG00000146701.11;SE:chr7:76064953-76066278:76066608-76066278:+	247.0	66.0	264.0	40.0	0.010305807970011727	1.0
ENSG00000146701.11;SE:chr7:76048226-76054829:76054998-76057409:+	258.0	16.0	269.0	7.0	0.05777253127038939	1.0
ENSG00000106211.8;SE:chr7:76303865-76303983:76304259-76303983:+	26.0	178.0	19.0	250.0	0.04054211845504583	1.0
ENSG00000127947.15;SE:chr7:77581503-77583554:77583650-77585542:+	21.0	4.0	33.0	7.0	1.0	1.0
ENSG00000006576.16;SE:chr7:77922778-77929108:77929327-77937709:+	43.0	3.0	51.0	2.0	0.6610060933562991	1.0
ENSG00000006576.16;SE:chr7:77929327-77937709:77937838-77940029:+	42.0	7.0	44.0	10.0	0.6052997442992009	1.0
ENSG00000006576.16;SE:chr7:77940302-77940527:77940659-77942699:+	32.0	14.0	42.0	12.0	0.3703315679857311	1.0
ENSG00000006576.16;SE:chr7:77798971-77798877:77798971-77840220:+	25.0	27.0	32.0	30.0	0.8509580852162579	1.0
ENSG00000006576.16;SE:chr7:77953894-77954857:77957225-77954857:+	25.0	21.0	32.0	22.0	0.6873497853774153	1.0
ENSG00000006576.16;SE:chr7:77840300-77854732:77854834-77893607:+	6.0	49.0	2.0	62.0	0.14184503497708842	1.0
ENSG00000135164.18;SE:chr7:87152555-87163238:87163332-87163494:+	2.0	22.0	4.0	22.0	0.6688377478651075	1.0
ENSG00000135164.18;SE:chr7:87165050-87166482:87166605-87170994:+	64.0	13.0	62.0	11.0	0.8259457716835649	1.0
ENSG00000135164.18;SE:chr7:87194102-87194683:87194828-87195030:+	74.0	12.0	64.0	20.0	0.1183024816608024	1.0
ENSG00000006634.7;SE:chr7:87876778-87876546:87876778-87878052:+	10.0	93.0	7.0	93.0	0.6142809517768244	1.0
ENSG00000006634.7;SE:chr7:87887398-87887982:87888059-87896473:+	94.0	3.0	98.0	2.0	0.6795293289335712	1.0
ENSG00000006634.7;SE:chr7:87888059-87896473:87896510-87897293:+	68.0	8.0	79.0	1.0	0.015796020283928163	1.0
ENSG00000006634.7;SE:chr7:87900878-87904291:87904416-87907187:+	84.0	27.0	87.0	23.0	0.6300888253494509	1.0
ENSG00000006634.7;SE:chr7:87904416-87907187:87908370-87907187:+	10.0	80.0	7.0	91.0	0.4469212936810877	1.0
ENSG00000006634.7;SE:chr7:87876778-87878052:87878225-87884978:+	90.0	2.0	93.0	1.0	0.6189189189189463	1.0
ENSG00000006634.7;SE:chr7:87896510-87894366:87896510-87897293:+	5.0	72.0	7.0	83.0	1.0	1.0
ENSG00000006634.7;SE:chr7:87904416-87907187:87908360-87907187:+	5.0	85.0	7.0	91.0	0.7695347607141481	1.0
ENSG00000164647.8;SE:chr7:90162078-90162973:90163110-90164476:+	0.0	75.0	8.0	140.0	0.05397676220366311	1.0
ENSG00000105793.15;SE:chr7:90372228-90374301:90374354-90377506:+	64.0	3.0	54.0	2.0	1.0	1.0
ENSG00000105793.15;SE:chr7:90354549-90355085:90355230-90372154:+	46.0	4.0	43.0	1.0	0.3666450128507371	1.0
ENSG00000127914.16;SE:chr7:91980333-91992157:91992211-91992884:+	23.0	23.0	15.0	12.0	0.8086511176449933	1.0
ENSG00000127914.16;SE:chr7:91941147-91973710:91973968-91980288:+	35.0	3.0	19.0	3.0	0.6594097019286964	1.0
ENSG00000127914.16;SE:chr7:91995800-92000847:92000928-92000847:+	12.0	44.0	7.0	31.0	0.7978975567181154	1.0
ENSG00000157259.7;SE:chr7:92450760-92449702:92450760-92454501:+	49.0	16.0	23.0	28.0	0.0010688059993802011	0.9999998887838801
ENSG00000157259.7;SE:chr7:92454685-92456371:92458836-92456371:+	49.0	16.0	23.0	28.0	0.0010688059993802011	0.9999998887838801
ENSG00000004766.16;SE:chr7:93239934-93246101:93246129-93252652:+	7.0	39.0	4.0	36.0	0.5329975806463951	1.0
ENSG00000164692.17;SE:chr7:94395101-94399048:94399084-94400195:+	395.0	14.0	1071.0	77.0	0.013915282553030608	1.0
ENSG00000164692.17;SE:chr7:94399084-94400195:94400288-94401566:+	883.0	19.0	2272.0	78.0	0.08338336017370154	1.0
ENSG00000164692.17;SE:chr7:94401620-94404555:94404600-94404692:+	889.0	77.0	2424.0	188.0	0.4296519722995411	1.0
ENSG00000164692.17;SE:chr7:94407891-94408182:94408236-94408335:+	942.0	0.0	2519.0	7.0	0.20055675071581797	1.0
ENSG00000164692.17;SE:chr7:94409420-94409563:94409608-94409722:+	922.0	13.0	2490.0	28.0	0.48359116472532876	1.0
ENSG00000164692.17;SE:chr7:94410942-94411055:94411154-94412067:+	869.0	56.0	2347.0	143.0	0.7424854525081256	1.0
ENSG00000164692.17;SE:chr7:94412682-94413082:94413136-94413689:+	910.0	50.0	2447.0	124.0	0.6622479322298964	1.0
ENSG00000164692.17;SE:chr7:94419551-94420232:94420286-94420390:+	952.0	18.0	2569.0	39.0	0.45375511935320567	1.0
ENSG00000164692.17;SE:chr7:94424443-94425116:94425224-94425609:+	1004.0	11.0	2698.0	33.0	0.8652373495694017	1.0
ENSG00000164692.17;SE:chr7:94425224-94425609:94425663-94425749:+	1030.0	4.0	2811.0	8.0	0.7442087156782193	1.0
ENSG00000164692.17;SE:chr7:94428477-94429187:94429430-94430246:+	1134.0	8.0	3147.0	15.0	0.35170974899356744	1.0
ENSG00000164692.17;SE:chr7:94423118-94424335:94424443-94425116:+	951.0	9.0	2589.0	32.0	0.595619707174318	1.0
ENSG00000164692.17;SE:chr7:94395101-94398381:94398396-94400195:+	21.0	14.0	96.0	77.0	0.7100865334839956	1.0
ENSG00000164692.17;SE:chr7:94395101-94398373:94398396-94400195:+	23.0	14.0	79.0	77.0	0.2718092480718043	1.0
ENSG00000164692.17;SE:chr7:94425857-94425997:94426051-94427187:+	22.0	14.0	69.0	58.0	0.5692937335758181	1.0
ENSG00000164692.17;SE:chr7:94426051-94427187:94427295-94427626:+	22.0	7.0	69.0	20.0	1.0	1.0
ENSG00000164692.17;SE:chr7:94395101-94394918:94395101-94399048:+	1.0	394.0	16.0	1055.0	0.053964695872376456	1.0
ENSG00000164692.17;SE:chr7:94429430-94430246:94430432-94430246:+	1.0	1134.0	16.0	3139.0	0.055919076288732814	1.0
ENSG00000164692.17;SE:chr7:94395101-94398373:94398396-94399048:+	469.0	395.0	1123.0	1071.0	0.12670868395525575	1.0
ENSG00000164692.17;SE:chr7:94395101-94398381:94398396-94399048:+	38.0	395.0	156.0	1071.0	0.029504633912719673	1.0
ENSG00000164692.17;SE:chr7:94398396-94399048:94399084-94400195:+	488.0	44.0	1201.0	175.0	0.006348843967393833	1.0
ENSG00000164692.17;SE:chr7:94413743-94413893:94413947-94416404:+	26.0	2.0	82.0	10.0	0.7300503539428217	1.0
ENSG00000164692.17;SE:chr7:94429430-94430246:94430702-94430246:+	450.0	685.0	1045.0	2110.0	8.694927226172991e-05	0.7305175557643926
ENSG00000164692.17;SE:chr7:94426051-94426422:94427061-94427187:+	44.0	22.0	132.0	69.0	1.0	1.0
ENSG00000241685.9;SE:chr7:99326004-99333324:99333417-99338180:+	192.0	3.0	161.0	7.0	0.19744403455312312	1.0
ENSG00000241685.9;SE:chr7:99333417-99338180:99338285-99344292:+	192.0	3.0	161.0	7.0	0.19744403455312312	1.0
ENSG00000241685.9;SE:chr7:99344515-99348851:99348959-99353908:+	185.0	6.0	176.0	1.0	0.12332842693511652	1.0
ENSG00000241685.9;SE:chr7:99359738-99363542:99363633-99365890:+	196.0	9.0	180.0	8.0	1.0	1.0
ENSG00000241685.9;SE:chr7:99348959-99353908:99354121-99358339:+	178.0	8.0	170.0	3.0	0.2227431836354491	1.0
ENSG00000241685.9;SE:chr7:99354121-99358339:99358415-99359544:+	155.0	7.0	149.0	6.0	1.0	1.0
ENSG00000241685.9;SE:chr7:99333417-99335452:99335484-99338180:+	3.0	192.0	5.0	161.0	0.4782001884328926	1.0
ENSG00000241685.9;SE:chr7:99326004-99325932:99326004-99333324:+	143.0	55.0	131.0	42.0	0.4784795524980515	1.0
ENSG00000241685.9;SE:chr7:99363633-99365890:99366085-99365890:+	131.0	65.0	122.0	58.0	0.9124556321655677	1.0
ENSG00000241685.9;SE:chr7:99363633-99365890:99366257-99365890:+	12.0	184.0	9.0	171.0	0.6608362122273344	1.0
ENSG00000130429.14;SE:chr7:99391099-99391177:99391253-99392670:+	204.0	1.0	104.0	2.0	0.26862318395445434	1.0
ENSG00000130429.14;SE:chr7:99385778-99386492:99386590-99386684:+	6.0	199.0	2.0	107.0	0.7185175532121293	1.0
ENSG00000130429.14;SE:chr7:99374781-99374729:99374781-99385701:+	147.0	11.0	73.0	16.0	0.010487788449729678	1.0
ENSG00000130429.14;SE:chr7:99374781-99377357:99377455-99385701:+	11.0	158.0	6.0	89.0	1.0	1.0
ENSG00000130429.14;SE:chr7:99374781-99377337:99377455-99385701:+	11.0	158.0	2.0	89.0	0.14915902226944952	1.0
ENSG00000130429.14;SE:chr7:99374781-99377337:99377439-99385701:+	8.0	158.0	2.0	89.0	0.5017854896569829	1.0
ENSG00000106245.10;SE:chr7:99409004-99410033:99410169-99411063:+	127.0	3.0	106.0	6.0	0.3093416207446954	1.0
ENSG00000106245.10;SE:chr7:99411186-99411749:99411983-99416137:+	4.0	180.0	3.0	162.0	1.0	1.0
ENSG00000106245.10;SE:chr7:99409004-99408968:99409004-99410033:+	123.0	4.0	103.0	3.0	1.0	1.0
ENSG00000106245.10;SE:chr7:99411186-99416137:99416260-99417428:+	180.0	2.0	162.0	0.0	0.5002373042238779	1.0
ENSG00000106245.10;SE:chr7:99417595-99419390:99419593-99419390:+	15.0	180.0	13.0	154.0	1.0	1.0
ENSG00000106245.10;SE:chr7:99409245-99408997:99409245-99410033:+	25.0	2.0	25.0	3.0	1.0	1.0
ENSG00000197343.10;SE:chr7:99562494-99571259:99571379-99571687:+	3.0	20.0	0.0	24.0	0.10921985815602774	1.0
ENSG00000197343.10;SE:chr7:99562494-99563193:99563266-99563862:+	6.0	44.0	2.0	56.0	0.14075112300639164	1.0
ENSG00000197343.10;SE:chr7:99562494-99563862:99564698-99563862:+	5.0	39.0	8.0	48.0	0.7697620137491543	1.0
ENSG00000168090.9;SE:chr7:100089066-100089289:100089415-100089614:+	77.0	5.0	62.0	1.0	0.23342755871844745	1.0
ENSG00000168090.9;SE:chr7:100090654-100090901:100090949-100091037:+	106.0	8.0	76.0	5.0	1.0	1.0
ENSG00000168090.9;SE:chr7:100091152-100091237:100091330-100091419:+	85.0	5.0	63.0	4.0	1.0	1.0
ENSG00000168090.9;SE:chr7:100089415-100089614:100089746-100090398:+	106.0	4.0	81.0	4.0	0.7303531122479263	1.0
ENSG00000168090.9;SE:chr7:100089066-100089292:100089415-100089614:+	23.0	5.0	22.0	1.0	0.20435365635615962	1.0
ENSG00000168090.9;SE:chr7:100089066-100088998:100089066-100089289:+	26.0	55.0	19.0	47.0	0.7209512787003278	1.0
ENSG00000168090.9;SE:chr7:100091520-100091648:100091910-100091648:+	44.0	79.0	35.0	59.0	0.8870420900251001	1.0
ENSG00000168090.9;SE:chr7:100089066-100088977:100089066-100089292:+	18.0	5.0	16.0	6.0	0.7381101246104059	1.0
ENSG00000221838.9;SE:chr7:100106514-100106657:100107145-100106657:+	3.0	27.0	5.0	31.0	0.7189394524395738	1.0
ENSG00000188186.10;SE:chr7:100148975-100149498:100149579-100153399:+	61.0	5.0	42.0	2.0	0.7000415764091854	1.0
ENSG00000188186.10;SE:chr7:100148975-100148944:100148975-100149498:+	48.0	26.0	36.0	12.0	0.3172923769617966	1.0
ENSG00000188186.10;SE:chr7:100153517-100153866:100154176-100153866:+	48.0	38.0	36.0	22.0	0.4939075372723472	1.0
ENSG00000106333.12;SE:chr7:100602551-100602362:100602551-100603429:+	8.0	86.0	15.0	141.0	0.8252734118272009	1.0
ENSG00000106333.12;SE:chr7:100606630-100607451:100607523-100607636:+	117.0	9.0	206.0	7.0	0.11782797200602678	1.0
ENSG00000106333.12;SE:chr7:100602551-100602383:100602551-100603429:+	11.0	83.0	15.0	141.0	0.6703171580554077	1.0
ENSG00000106333.12;SE:chr7:100605215-100605675:100605812-100606415:+	68.0	3.0	121.0	13.0	0.27268406243477805	1.0
ENSG00000106333.12;SE:chr7:100604217-100604427:100604502-100605090:+	8.0	103.0	13.0	169.0	1.0	1.0
ENSG00000106333.12;SE:chr7:100602551-100602392:100602551-100603429:+	23.0	71.0	52.0	104.0	0.15562431461796006	1.0
ENSG00000106330.11;SE:chr7:100613269-100613476:100613706-100614866:+	64.0	2.0	45.0	5.0	0.23623687721843242	1.0
ENSG00000172354.9;SE:chr7:100676322-100676534:100676573-100676692:+	24.0	4.0	24.0	3.0	1.0	1.0
ENSG00000087077.13;SE:chr7:100867606-100867860:100867988-100868107:+	42.0	10.0	80.0	20.0	1.0	1.0
ENSG00000087077.13;SE:chr7:100867606-100867910:100867988-100868107:+	10.0	10.0	17.0	20.0	0.7884532440926353	1.0
ENSG00000087077.13;SE:chr7:100868233-100868494:100868866-100870369:+	47.0	10.0	89.0	17.0	0.8273828421156917	1.0
ENSG00000087077.13;SE:chr7:100867606-100867417:100867606-100867860:+	17.0	25.0	40.0	40.0	0.3449118467674355	1.0
ENSG00000087077.13;SE:chr7:100872744-100873171:100873454-100873171:+	17.0	52.0	40.0	86.0	0.3268085728830391	1.0
ENSG00000087087.19;SE:chr7:100888143-100888256:100888383-100888473:+	70.0	1.0	66.0	2.0	0.6141912239805206	1.0
ENSG00000087087.19;SE:chr7:100875328-100875150:100875328-100875572:+	10.0	61.0	7.0	61.0	0.6073942263268042	1.0
ENSG00000087087.19;SE:chr7:100885370-100885700:100885762-100885862:+	58.0	2.0	51.0	1.0	1.0	1.0
ENSG00000087087.19;SE:chr7:100875328-100875176:100875328-100875572:+	29.0	42.0	26.0	42.0	0.8624359951999532	1.0
ENSG00000087087.19;SE:chr7:100875328-100875154:100875328-100875572:+	2.0	69.0	1.0	67.0	1.0	1.0
ENSG00000106367.14;SE:chr7:101154517-101154478:101154517-101156593:+	86.0	2.0	106.0	5.0	0.46711477771185406	1.0
ENSG00000106367.14;SE:chr7:101156772-101157376:101157485-101159058:+	103.0	2.0	125.0	5.0	0.4649387520150915	1.0
ENSG00000106400.11;SE:chr7:101218217-101218318:101218485-101222603:+	15.0	29.0	5.0	22.0	0.18431042023573427	1.0
ENSG00000106400.11;SE:chr7:101218217-101222603:101222774-101223476:+	29.0	9.0	22.0	5.0	0.762660839968018	1.0
ENSG00000106400.11;SE:chr7:101223842-101223936:101224164-101223936:+	29.0	57.0	22.0	16.0	0.017100816810298798	1.0
ENSG00000128563.13;SE:chr7:102399648-102404597:102404683-102407433:+	55.0	3.0	31.0	2.0	1.0	1.0
ENSG00000128563.13;SE:chr7:102404683-102407433:102407498-102425013:+	55.0	8.0	31.0	4.0	1.0	1.0
ENSG00000128563.13;SE:chr7:102407498-102425013:102425443-102425013:+	55.0	3.0	31.0	2.0	1.0	1.0
ENSG00000105819.13;SE:chr7:103304490-103307595:103307708-103308951:+	56.0	1.0	37.0	3.0	0.30291730642684844	1.0
ENSG00000105819.13;SE:chr7:103297558-103297455:103297558-103298567:+	10.0	49.0	6.0	36.0	0.7880183894955266	1.0
ENSG00000105819.13;SE:chr7:103311896-103312055:103312402-103312055:+	1.0	66.0	3.0	42.0	0.3004764266232181	1.0
ENSG00000161057.11;SE:chr7:103364307-103366075:103366163-103367412:+	254.0	3.0	136.0	0.0	0.55436645285401	1.0
ENSG00000161057.11;SE:chr7:103347781-103347671:103347781-103353920:+	206.0	28.0	115.0	6.0	0.036443622928377516	1.0
ENSG00000161057.11;SE:chr7:103362088-103362685:103362758-103363343:+	215.0	8.0	123.0	2.0	0.5049500324431407	1.0
ENSG00000161057.11;SE:chr7:103367809-103367896:103368221-103367896:+	206.0	51.0	115.0	21.0	0.33768822924430225	1.0
ENSG00000005483.20;SE:chr7:105063580-105064027:105064116-105066726:+	3.0	29.0	1.0	30.0	0.6128024980483998	1.0
ENSG00000005483.20;SE:chr7:105014535-105038125:105038199-105040838:+	13.0	19.0	7.0	24.0	0.1768638045242158	1.0
ENSG00000135249.7;SE:chr7:105532357-105532823:105532869-105536564:+	55.0	3.0	19.0	3.0	0.3383933787731275	1.0
ENSG00000075790.10;SE:chr7:107580301-107580245:107580301-107580758:+	6.0	40.0	3.0	42.0	0.485041225383543	1.0
ENSG00000075790.10;SE:chr7:107580301-107580758:107580864-107583881:+	46.0	4.0	45.0	2.0	0.6783820208985984	1.0
ENSG00000075790.10;SE:chr7:107613432-107618327:107618659-107618327:+	6.0	22.0	3.0	22.0	0.473988712305479	1.0
ENSG00000075790.10;SE:chr7:107613432-107616260:107616389-107618327:+	6.0	28.0	7.0	25.0	0.7616023944273034	1.0
ENSG00000075790.10;SE:chr7:107613432-107618327:107619446-107618327:+	15.0	13.0	16.0	9.0	0.5780549888537727	1.0
ENSG00000075790.10;SE:chr7:107613432-107613653:107613732-107618327:+	3.0	28.0	7.0	25.0	0.3020177056093456	1.0
ENSG00000006652.13;SE:chr7:112462179-112462269:112462378-112467980:+	101.0	21.0	63.0	5.0	0.07733382635690234	1.0
ENSG00000006652.13;SE:chr7:112472347-112472765:112472861-112475429:+	114.0	22.0	61.0	19.0	0.20865997475226886	1.0
ENSG00000006652.13;SE:chr7:112472861-112475429:112475727-112475429:+	38.0	80.0	15.0	46.0	0.3065996441500206	1.0
ENSG00000105974.11;SE:chr7:116526689-116558945:116559636-116558945:+	70.0	47.0	155.0	154.0	0.08232080985801693	1.0
ENSG00000198898.13;SE:chr7:116888190-116892993:116893045-116898771:+	336.0	6.0	135.0	3.0	0.7208471517978982	1.0
ENSG00000198898.13;SE:chr7:116862650-116862586:116862650-116888126:+	287.0	18.0	123.0	6.0	0.8185192619355801	1.0
ENSG00000198898.13;SE:chr7:116862650-116880066:116880147-116888126:+	37.0	305.0	9.0	129.0	0.17225623408285667	1.0
ENSG00000128534.7;SE:chr7:118188405-118191911:118192150-118191911:+	70.0	58.0	50.0	96.0	0.0009493332963207944	0.9999993403565871
ENSG00000071243.15;SE:chr7:120955624-120964741:120964838-120966625:+	53.0	14.0	31.0	9.0	1.0	1.0
ENSG00000071243.15;SE:chr7:120950924-120951163:120951235-120953303:+	185.0	1.0	113.0	1.0	1.0	1.0
ENSG00000197157.10;SE:chr7:127652451-127686612:127686762-127694827:+	246.0	15.0	158.0	14.0	0.33361735844703566	1.0
ENSG00000197157.10;SE:chr7:127694948-127698874:127698953-127701162:+	252.0	9.0	155.0	17.0	0.007143890407059322	1.0
ENSG00000197157.10;SE:chr7:127888012-127904746:127904819-127929187:+	253.0	8.0	162.0	10.0	0.217920355513178	1.0
ENSG00000197157.10;SE:chr7:127991056-128074501:128074690-128081359:+	249.0	5.0	153.0	9.0	0.05535284847404914	1.0
ENSG00000197157.10;SE:chr7:127707647-127721286:127721400-127807483:+	239.0	11.0	159.0	8.0	1.0	1.0
ENSG00000197157.10;SE:chr7:127721400-127807483:127807573-127844323:+	239.0	11.0	159.0	5.0	0.6063200401969042	1.0
ENSG00000197157.10;SE:chr7:127652451-127652182:127652451-127686612:+	5.0	241.0	9.0	149.0	0.056271502808887375	1.0
ENSG00000197157.10;SE:chr7:127991056-128008033:128008144-128074501:+	7.0	249.0	10.0	153.0	0.1252129338277512	1.0
ENSG00000165055.15;SE:chr7:128493943-128498035:128498142-128500902:+	69.0	11.0	53.0	2.0	0.07327953485541908	1.0
ENSG00000165055.15;SE:chr7:128498142-128500902:128500968-128501761:+	69.0	3.0	53.0	4.0	0.6988236700523348	1.0
ENSG00000165055.15;SE:chr7:128479513-128480646:128480696-128488100:+	19.0	64.0	9.0	50.0	0.29143159668234747	1.0
ENSG00000128595.16;SE:chr7:128739432-128739370:128739432-128747552:+	15.0	238.0	19.0	288.0	1.0	1.0
ENSG00000128595.16;SE:chr7:128739432-128747552:128748367-128748572:+	45.0	126.0	64.0	229.0	0.3071660129617705	1.0
ENSG00000128595.16;SE:chr7:128748804-128754528:128754722-128758870:+	205.0	15.0	231.0	48.0	0.000600072958705812	0.9998787434414954
ENSG00000128595.16;SE:chr7:128759852-128767455:128767655-128769062:+	395.0	15.0	580.0	24.0	0.8688144865192817	1.0
ENSG00000128595.16;SE:chr7:128748804-128754261:128754455-128758870:+	159.0	15.0	257.0	48.0	0.034281250446819234	1.0
ENSG00000128595.16;SE:chr7:128767655-128769062:128770582-128769062:+	84.0	311.0	141.0	439.0	0.27921877377268206	1.0
ENSG00000128595.16;SE:chr7:128739432-128739370:128739432-128748572:+	4.0	122.0	6.0	223.0	0.7477744223941799	1.0
ENSG00000128595.16;SE:chr7:128739432-128748572:128748804-128758870:+	15.0	21.0	48.0	27.0	0.040021769490271225	1.0
ENSG00000128595.16;SE:chr7:128739432-128739384:128739432-128747552:+	29.0	224.0	44.0	263.0	0.37753832160612194	1.0
ENSG00000128595.16;SE:chr7:128767655-128769062:128769411-128769062:+	29.0	366.0	44.0	536.0	1.0	1.0
ENSG00000128595.16;SE:chr7:128767655-128769062:128770129-128769062:+	29.0	366.0	44.0	536.0	1.0	1.0
ENSG00000128595.16;SE:chr7:128739432-128739400:128739432-128748572:+	8.0	118.0	10.0	219.0	0.4529286510312458	1.0
ENSG00000128595.16;SE:chr7:128748804-128754261:128754455-128754528:+	10.0	205.0	41.0	231.0	0.00015727543945255745	0.9065351628571666
ENSG00000128595.16;SE:chr7:128754455-128754528:128754722-128758870:+	10.0	159.0	41.0	257.0	0.008595488353822086	1.0
ENSG00000128585.17;SE:chr7:131478677-131487606:131487960-131487606:+	15.0	22.0	8.0	19.0	0.43546544844932833	1.0
ENSG00000172331.11;SE:chr7:134646937-134658347:134658668-134661446:+	11.0	95.0	5.0	34.0	0.7658981964650831	1.0
ENSG00000122786.19;SE:chr7:134867804-134928753:134928900-134932987:+	135.0	11.0	219.0	16.0	0.8384613266804437	1.0
ENSG00000122786.19;SE:chr7:134933390-134935687:134935765-134941091:+	43.0	112.0	72.0	154.0	0.42730426128918064	1.0
ENSG00000122786.19;SE:chr7:134950514-134958068:134958112-134958208:+	90.0	0.0	139.0	3.0	0.2845947156292492	1.0
ENSG00000122786.19;SE:chr7:134965386-134968339:134970570-134968339:+	17.0	95.0	19.0	141.0	0.4695871133006864	1.0
ENSG00000122786.19;SE:chr7:134965386-134968339:134970343-134968339:+	7.0	105.0	19.0	141.0	0.14466961034988443	1.0
ENSG00000122786.19;SE:chr7:134779749-134779668:134779749-134843883:+	12.0	122.0	14.0	210.0	0.40100117320578277	1.0
ENSG00000122786.19;SE:chr7:134965386-134968339:134970643-134968339:+	12.0	100.0	14.0	146.0	0.6763344077330478	1.0
ENSG00000122786.19;SE:chr7:134779749-134779662:134779749-134843883:+	2.0	132.0	12.0	212.0	0.09073783768072688	1.0
ENSG00000122786.19;SE:chr7:134965386-134968339:134969250-134968339:+	2.0	110.0	12.0	148.0	0.04878920718032113	1.0
ENSG00000122786.19;SE:chr7:134867804-134928048:134928090-134928753:+	0.0	139.0	3.0	227.0	0.2936991869918746	1.0
ENSG00000122786.19;SE:chr7:134891673-134891496:134891673-134928753:+	19.0	34.0	9.0	20.0	0.8083697750163221	1.0
ENSG00000122786.19;SE:chr7:134965386-134968339:134969455-134968339:+	8.0	104.0	3.0	157.0	0.055557407762278924	1.0
ENSG00000122786.19;SE:chr7:134891673-134891595:134891673-134928753:+	11.0	42.0	13.0	16.0	0.04071984150400057	1.0
ENSG00000122786.19;SE:chr7:134965386-134968339:134970610-134968339:+	9.0	103.0	8.0	152.0	0.3208352885406055	1.0
ENSG00000122786.19;SE:chr7:134965386-134968339:134969907-134968339:+	2.0	110.0	5.0	155.0	0.7035894575134254	1.0
ENSG00000122786.19;SE:chr7:134950514-134958208:134958290-134959973:+	0.0	29.0	3.0	30.0	0.24087784241142166	1.0
ENSG00000243317.7;SE:chr7:135662594-135662513:135662594-135672752:+	255.0	0.0	128.0	1.0	0.33593749999997335	1.0
ENSG00000269955.2;SE:chr7:139360322-139371386:139371463-139376061:+	5.0	30.0	3.0	21.0	1.0	1.0
ENSG00000269955.2;SE:chr7:139409654-139412550:139412580-139417537:+	21.0	22.0	30.0	11.0	0.027015725770301573	1.0
ENSG00000269955.2;SE:chr7:139360322-139376061:139376156-139398598:+	30.0	8.0	21.0	17.0	0.04971505349289004	1.0
ENSG00000269955.2;SE:chr7:139360322-139359955:139360322-139376061:+	8.0	22.0	10.0	11.0	0.14692079338897526	1.0
ENSG00000269955.2;SE:chr7:139417729-139422162:139423157-139422162:+	8.0	36.0	10.0	30.0	0.595499635602991	1.0
ENSG00000090266.12;SE:chr7:140696842-140696707:140696842-140702865:+	619.0	8.0	240.0	4.0	0.7474021876828908	1.0
ENSG00000090266.12;SE:chr7:140696842-140702865:140703010-140704859:+	627.0	6.0	244.0	3.0	0.7163497888555976	1.0
ENSG00000090266.12;SE:chr7:140696842-140700869:140700959-140702865:+	17.0	627.0	2.0	244.0	0.11975498300371502	1.0
ENSG00000090266.12;SE:chr7:140696842-140700873:140700959-140702865:+	6.0	627.0	5.0	244.0	0.3087000508765301	1.0
